command,index
ls,14544
ga,14545
"gc ""Config: hyprland""",14546
gp,14547
gs,14548
cls,14549
y,14550
p,14551
cd lua_lang/,14552
cd tmux,14553
p,14554
la,14555
nvim .tmux.conf,14556
v,14557
tmux new -s rio,14558
ls,14559
ping google.com,14560
pu; puu,14561
ls,14562
cd nv,14563
v,14564
ls,14565
p,14566
z,14567
y,14568
cd nv,14569
v ,14570
ls,14571
gs,14572
cd dot,14573
gs,14574
ga,14575
"gc ""Config: hyprland""",14576
gp,14577
cd coding flupper,14578
cd coding flutter,14579
ls,14580
flutter calculator,14581
ls,14582
flutter --version,14583
flutter upgrade,14584
ls,14585
pwd,14586
ld,14587
las,14588
lsd,14589
la,14590
p,14591
ls,14592
la,14593
ls,14594
l,14595
la,14596
ls,14597
flutter --version,14598
dart --version,14599
cd dart_lang/,14600
ls,14601
cd ..,14602
ls,14603
dart create app,14604
cd app/,14605
ls,14606
dart run,14607
v,14608
ls,14609
pwd,14610
ls,14611
cd,14612
p,14613
fs,14614
cd rofi,14615
ls,14616
v,14617
cd dot,14618
gs,14619
ga,14620
"gc ""Config: hyprland""",14621
gp,14622
cd fastfetch,14623
ls,14624
la,14625
cd .config/fastfetch/,14626
ls,14627
v,14628
fastfetch,14629
ls,14630
fastfetch,14631
v,14632
y,14633
cd dot,14634
ls,14635
ga,14636
"gc ""Config: hyprland""",14637
gp,14638
ls,14639
pwd,14640
lsd,14641
fastfetch,14642
ping google.com,14643
pu; puu,14644
cd dart_lang/,14645
ls,14646
cd ..,14647
ls,14648
cd algo/,14649
ls,14650
dart run,14651
v,14652
ls,14653
gs,14654
gi,14655
ga,14656
"gc ""link list""",14657
ls,14658
gs,14659
fastfetch,14660
cd algo/,14661
cd coding algo,14662
p,14663
gs,14664
git branch -M main,14665
git remote add origin https://github.com/supermanten/Algo.git,14666
gp -u origin main,14667
ls,14668
pu; puu,14669
ls,14670
cd coding algo,14671
p,14672
gs,14673
tree,14674
fzf --style full --preview '{}' --bind 'focus:transform-header:file --bref {}',14675
fzf,14676
"fzf --preview=""bat {}""",14677
cat lib/node.dart,14678
y,14679
pu; puu,14680
ls,14681
ping google.com,14682
pu; puu,14683
y,14684
ls,14685
ls,14686
y,14687
y,14688
trash-empty ,14689
fastfetch,14690
ls,14691
fastfetch,14692
fs,14693
ls,14694
fastfetch,14695
cd nv,14696
v,14697
cd nv,14698
v,14699
cd .config/nvim/,14700
ls,14701
nv,14702
nv --new,14703
nv -- --new,14704
novide -h,14705
nv -- --new neovim,14706
nv -- --new nvim,14707
nvim -h,14708
pwd,14709
lsd,14710
pu; puu,14711
cd bmi,14712
ls,14713
y,14714
p,14715
ls,14716
cd rio/,14717
ls,14718
pwd,14719
fastfetch,14720
ls,14721
pw,14722
ls,14723
pwd,14724
ls,14725
df,14726
f,14727
fs,14728
fastfetch,14729
cd dot,14730
fs,14731
gs,14732
ga,14733
"gc ""Config: hyprland""",14734
gp,14735
lsd,14736
pwd,14737
y,14738
cd hypr,14739
v,14740
cd coding ,14741
ls,14742
mkdir scripts,14743
cd scripts/,14744
touch bluetooth.sh,14745
ls,14746
sudo chmod +x bluetooth.sh,14747
./bluetooth.sh,14748
v,14749
y,14750
ls,14751
cd dot\,14752
cd dot,14753
gs,14754
cd waybar ,14755
v,14756
cd .config/waybar/,14757
v,14758
cd dot,14759
gs,14760
ga,14761
"gc ""Config: bluetooth""",14762
gp,14763
pwd,14764
ping google.com,14765
pu; puu,14766
cd nv,14767
v,14768
ls,14769
cd mbi,14770
cd bmi,14771
ls,14772
cd ..,14773
ls,14774
flutter create calculator,14775
cd calculator/,14776
v,14777
cd ..,14778
trash-put calculator/,14779
flutter config --no-enable-windows-desktop,14780
flutter create calculator,14781
cd calculator/,14782
ls,14783
flutter pub add math_expressions,14784
ls,14785
flutter pub add google_fonts,14786
flutter pub add flutter_animate,14787
flutter --version,14788
v,14789
ls,14790
tree,14791
y,14792
ls,14793
flutter build linux,14794
ls,14795
cd ..,14796
ls,14797
cd ..,14798
ls,14799
cd ../..,14800
ls,14801
l,14802
./build/linux/x64/release/bundle/calculator,14803
ls,14804
cp ./build/linux/x64/release/bundle/calculator ~/backup/,14805
cd ,14806
y,14807
ls,14808
./calculator,14809
rm -rf calculator,14810
trash-list ,14811
trash-empty ,14812
ls,14813
z,14814
./coding/flutter_apps/calculator/build/linux/x64/release/bundle/calculator,14815
cd calculator/,14816
cd flutter_apps/,14817
cd calculator.iml,14818
ls,14819
./build/linux/x64/release/bundle/calculator,14820
ls,14821
pwd,14822
y,14823
z,14824
y,14825
p,14826
pu; puu,14827
ping google.com,14828
pu; puu,14829
fastfetch,14830
fs,14831
ls,14832
l,14833
la,14834
p,14835
./coding/flutter_apps/calculator/build/linux/x64/release/bundle/calculator,14836
la .sdk/,14837
node -v,14838
y,14839
pu; puu,14840
ls,14841
cd dow,14842
ls,14843
pwd,14844
gcl https://github.com/meowrch/meowrch.git,14845
ls,14846
y,14847
ls,14848
y,14849
history | grep 18,14850
y,14851
history | grep 18,14852
ls,14853
cd dot,14854
gs,14855
ga,14856
gs,14857
gp,14858
"gc ""Config: hypr""",14859
gp,14860
y,14861
trash-list ,14862
trash-empty ,14863
ls,14864
z,14865
df,14866
cd nv,14867
v,14868
cd dot,14869
ls,14870
gs,14871
ga,14872
"gc ""Config: hypr""",14873
gp,14874
y,14875
ls,14876
cat ~/backup/command.txt,14877
sudo chmod 777 Other,14878
sudo chown root:root Other,14879
ls,14880
y,14881
ls,14882
y,14883
ls,14884
tree,14885
cd Movies/,14886
tree,14887
y,14888
ls,14889
sudo chmod 700 Other,14890
sudo chown root:root Other,14891
y,14892
ls,14893
trash-list ,14894
y,14895
cd dot,14896
gs,14897
ga,14898
"gc ""Config: hypr""",14899
gp,14900
ls,14901
ping google.com,14902
pu; puu,14903
lsd,14904
ls,14905
pwd,14906
y,14907
ls,14908
cd ..,14909
ls,14910
sudo chmod 777 Other,14911
sudo chown rio:rio Other,14912
y,14913
ls,14914
tree,14915
ls,14916
tree,14917
ls,14918
tree,14919
ls,14920
cd Video/,14921
ls,14922
y,14923
ls,14924
tree,14925
nvim history.txt,14926
z,14927
ls,14928
history,14929
bash,14930
ls,14931
la,14932
nvim .bash_history,14933
ls,14934
journalctl --user -xe | grep -i zed,14935
history | grep sda,14936
sudo smartctl -a /dev/sda2,14937
ls,14938
y,14939
ls,14940
cd ..,14941
ls,14942
y,14943
ls,14944
la,14945
y,14946
ls,14947
cd ..,14948
ls,14949
rm -rf Series/,14950
ls,14951
cd dot,14952
gs,14953
nvim .gitignore,14954
ls,14955
pwd,14956
ping google.com,14957
pu; puu,14958
cd nv,14959
v,14960
cd ,14961
cd Video/,14962
ls,14963
la,14964
y,14965
ls,14966
sudo chmod 700 Other,14967
sudo chown root:root Other,14968
ls,14969
y,14970
l,14971
cd Hindi/,14972
ls,14973
mpv 'Solomon-Kane-(2009)-Hindi-Dubbed-Movie--720p-[Orgmovies].mp4',14974
rm -rf 'Solomon-Kane-(2009)-Hindi-Dubbed-Movie--720p-[Orgmovies].mp4',14975
ls,14976
mpv 'The-Prince-of-Egypt-(1998)-Hindi-Dubbed-Movie--720p-[Orgmovies].mp4',14977
rm -rf 'The-Prince-of-Egypt-(1998)-Hindi-Dubbed-Movie--720p-[Orgmovies].mp4',14978
ls,14979
mpv 'Lost-in-Starlight-(2025)-Hindi-Dubbed-Movie--720p-[Orgmovies].mp4',14980
rm -rf 'Lost-in-Starlight-(2025)-Hindi-Dubbed-Movie--720p-[Orgmovies].mp4',14981
ls,14982
z,14983
ls,14984
df,14985
cd dot,14986
p,14987
gs,14988
nvim .gitignore,14989
ls,14990
gs,14991
ga,14992
gc,14993
"gc ""Config: hypr""",14994
gp,14995
gs,14996
ls,14997
fastfetch,14998
ls,14999
y,15000
ping google.com,15001
pu; puu,15002
ls,15003
pwd,15004
cd nv,15005
v,15006
ls,15007
pwd,15008
l,15009
la,15010
z,15011
can /var/log/lastlog,15012
cat /var/log/lastlog,15013
cal,15014
cal -h,15015
cal -m,15016
cal -y,15017
cal --as-table --full-year 2015 | where fr == 13 | length,15018
cal --as-table --full-year 2025 | where fr == 13 | length,15019
cal -q,15020
cal -y,15021
date now ,15022
date humanize ,15023
date from-human ,15024
laa,15025
ping google.com,15026
pu; puu,15027
cd nushell,15028
.,15029
ls,15030
.,15031
ls,15032
v,15033
ls,15034
..,15035
ls,15036
...,15037
ls,15038
.,15039
ls,15040
..,15041
cd nv,15042
.,15043
ls,15044
...,15045
ls,15046
p,15047
...,15048
la,15049
l;s,15050
pu; puu,15051
ls,15052
pwd,15053
ping -c 5 github.com ,15054
pu; puu,15055
ping -c 5 github.com ,15056
pu; puu,15057
ls,15058
cd nv,15059
p,15060
v,15061
bluetoothctl ,15062
ls,15063
pu; puu,15064
ls,15065
ping -c 5 github.com ,15066
pu; puu,15067
cd nv,15068
v,15069
flutter --version,15070
flutter upgrade,15071
flutter --version,15072
ls,15073
java --version,15074
ls,15075
ping -c 5 github.com ,15076
pu; puu,15077
cd nv,15078
v,15079
ping -c 5 github.com ,15080
pu; puu,15081
ls,15082
pwd,15083
ping -c 5 github.com ,15084
pu; puu,15085
cd nv,15086
v,15087
z,15088
y,15089
nmcli dev wifi connect 'Redmi Note 10',15090
ls,15091
ping -c 5 github.com ,15092
pu; puu,15093
cd nv,15094
v,15095
ls,15096
ping -c 5 github.com ,15097
pu; puu,15098
ls,15099
cd nv,15100
v,15101
pu; puu,15102
ping -c 5 github.com ,15103
pu; puu,15104
y,15105
ls,15106
pwd,15107
df,15108
df -h,15109
ls,15110
tree,15111
cd Sr/,15112
ls,15113
mpv 'Devika-and-Danny-(2025)-Season-1-Hindi-Web-Series--720p-[Orgmovies].mp4',15114
cd Sr/,15115
l,15116
p,15117
cd Video/,15118
l,15119
cd Sr/,15120
l,15121
mpv 'Devika-and-Danny-(2025)-Season-1-Hindi-Web-Series--720p-[Orgmovies].mp4',15122
l,15123
rm -rf 'Devika-and-Danny-(2025)-Season-1-Hindi-Web-Series--720p-[Orgmovies].mp4',15124
l,15125
y,15126
l,15127
mpv 'Eng/New-Gods-Yang-Jian-(2022)-BluRay--720p-[Orgmovies].mp4',15128
rm -rf 'Eng/New-Gods-Yang-Jian-(2022)-BluRay--720p-[Orgmovies].mp4',15129
ls,15130
tree,15131
ls,15132
sudo chmod 777 Other,15133
sudo chown rio:rio Other,15134
ls,15135
cd nv,15136
l,15137
ls,15138
bash,15139
ls,15140
sudo chmod 700 Other,15141
sudo chown root:root Other,15142
ls,15143
y,15144
du,15145
ls,15146
pwd,15147
fs,15148
fastfetch,15149
ls,15150
history,15151
ls,15152
ktheme,15153
ls,15154
cd dot,15155
gs,15156
ls,15157
gs,15158
ga,15159
"gc ""Config: hypr""",15160
gs,15161
y,15162
ls,15163
./coding/flutter_apps/calculator/build/linux/x64/release/bundle/calculator,15164
ls,15165
df,15166
l,15167
ll,15168
las,15169
lsa,15170
l,15171
c,15172
q,15173
c,15174
l,15175
ls,15176
pwd,15177
LL,15178
pwd,15179
lspci -k | grep -EA3 'VGA|3D|Display',15180
ls,15181
lspci,15182
lspci -k | grep -EA3 'VGA|3D|Display',15183
cyme --lsusb,15184
ipconfig,15185
ifconfig,15186
ip addr,15187
ip,15188
ls,15189
pwd,15190
ls,15191
z,15192
ls,15193
cat ly-session.log,15194
ls,15195
ping -c 5 github.com ,15196
pu; puu,15197
cd nv,15198
v,15199
pu; puu,15200
ls,15201
cd Video/,15202
ls,15203
p,15204
cd temp/,15205
ls,15206
bash,15207
ls,15208
mpv 'Single-(2025)-Hindi-Dubbed-Movie--720p-[Orgmovies].mp4',15209
ls,15210
ping -c 5 github.com ,15211
pu; puu,15212
l,15213
c,15214
cd temp/,15215
cd video temp,15216
ls,15217
cd nv,15218
ls,15219
mpv 'Single-(2025)-Hindi-Dubbed-Movie--720p-[Orgmovies].mp4',15220
rm -rf 'Single-(2025)-Hindi-Dubbed-Movie--720p-[Orgmovies].mp4',15221
ls,15222
p,15223
v,15224
pu; puu,15225
ls,15226
pw,15227
p,15228
ping -c 5 github.com ,15229
pu; puu,15230
hyprctl clients | grep xwayland,15231
pwd,15232
cd nv,15233
v,15234
ls,15235
pwd,15236
lsd,15237
fastfetch,15238
cd dot,15239
ls,15240
gs,15241
ga,15242
"gc ""Config: hypr""",15243
gp,15244
ls,15245
ping -c 5 github.com ,15246
pu; puu,15247
cd nv,15248
v,15249
ls,15250
v,15251
pss openvpn,15252
pi openvpm,15253
pi openvpn,15254
pwd,15255
ls,15256
cd kitty,15257
ls,15258
"fzf --preview=""bat {}""",15259
cd themes/,15260
ls,15261
ls | grep current,15262
cd ..,15263
..,15264
lsa,15265
l,15266
tree,15267
fastfetch,15268
cd dot,15269
l,15270
gs,15271
ga,15272
"gc ""Config: hypr""",15273
gp,15274
ls,15275
"git log --pretty=%h»¦«%aN»¦«%s»¦«%aD | lines | split column ""»¦«"" sha1 committer desc merged_at | histogram committer merger | sort-by merger | reverse",15276
"git log --pretty=%h»¦«%aN»¦«%s»¦«%aD | lines | split column ""»¦«"" sha1 committer desc merged_at | first 10",15277
"git log --pretty=%h»¦«%aN»¦«%s»¦«%aD | lines | split column ""»¦«"" sha1 committer desc merged_at | first 50",15278
"git log --pretty=%h»¦«%aN»¦«%s»¦«%aD | lines | split column ""»¦«"" sha1 committer desc merged_at | first 100",15279
ls,15280
du,15281
df -h,15282
fs,15283
pwd,15284
ls,15285
pwd,15286
ping -c 5 github.com ,15287
pu; puu,15288
cd nv,15289
v,15290
ls,15291
v,15292
ls,15293
ping -c 5 github.com ,15294
pu; puu,15295
ping -c 5 github.com ,15296
pu; puu,15297
sudo pacman -Syyu,15298
pacman -Qm,15299
ls,15300
mkdri backup/nvidia,15301
mkdir backup/nvidia,15302
sudo mv  /usr/lib/firmware/nvidia/ad103 backup/nvidia/,15303
sudo mv  /usr/lib/firmware/nvidia/ad104 backup/nvidia/,15304
sudo mv  /usr/lib/firmware/nvidia/ad105 backup/nvidia/,15305
sudo mv  /usr/lib/firmware/nvidia/ad106 backup/nvidia/,15306
sudo mv  /usr/lib/firmware/nvidia/ad107 backup/nvidia/,15307
ls,15308
pu; puu,15309
ls,15310
pu; puu,15311
cd nv,15312
v,15313
ls,15314
ping -c 5 github.com ,15315
pu; puu,15316
fs,15317
ls,15318
cd video temp,15319
ls,15320
bash,15321
ls,15322
mpv 'Baby-and-Baby-(2025)-Hindi-HQ-Dubbed-Movie--720p-[Orgmovies].mp4',15323
rm -rf 'Baby-and-Baby-(2025)-Hindi-HQ-Dubbed-Movie--720p-[Orgmovies].mp4',15324
y,15325
ls,15326
pwd,15327
lsblk,15328
pwd,15329
ls,15330
y,15331
fs,15332
date from-human ,15333
date now,15334
y,15335
ls,15336
pwd,15337
lsd,15338
btop,15339
ls,15340
cd video temp,15341
ls,15342
mpv 'The-Amateur-(2025)-Hollywood-English-Movie--720p-[Orgmovies].mp4',15343
rm -rf 'The-Amateur-(2025)-Hollywood-English-Movie--720p-[Orgmovies].mp4',15344
ls,15345
mpv 'Ballerina-(2025)-Hollywood-English-Movie--720p-[Orgmovies].mp4',15346
ls,15347
cd video temp,15348
ls,15349
mpv 'Ballerina-(2025)-Hollywood-English-Movie--720p-[Orgmovies].mp4',15350
rm -rf 'Ballerina-(2025)-Hollywood-English-Movie--720p-[Orgmovies].mp4',15351
mpv 'The-Bhootnii-(2025)-Hindi-Movie--720p-[Orgmovies].mp4',15352
rm -rf 'The-Bhootnii-(2025)-Hindi-Movie--720p-[Orgmovies].mp4',15353
ls,15354
mpv 'Raid-2-(2025)-Hindi-Movie--720p-[Orgmovies].mp4',15355
ls,15356
ping -c 5 github.com ,15357
pu; puu,15358
fs,15359
fastfetch,15360
ls,15361
cd nv,15362
p,15363
nv,15364
pwd,15365
cd,15366
pq | grep love,15367
pq | grep lua,15368
cd video temp,15369
v,15370
l,15371
mpv 'Raid-2-(2025)-Hindi-Movie--720p-[Orgmovies].mp4',15372
rm -rf 'Raid-2-(2025)-Hindi-Movie--720p-[Orgmovies].mp4',15373
l,15374
ls,15375
mpv 'Ace-(2025)-Hindi-Dubbed-Movie--720p-[Orgmovies].mp4',15376
rm -rf 'Ace-(2025)-Hindi-Dubbed-Movie--720p-[Orgmovies].mp4',15377
ls,15378
mpv 'Ground-Zero-(2025)-Hindi-Movie--720p-[Orgmovies].mp4',15379
rm -rf 'Ground-Zero-(2025)-Hindi-Movie--720p-[Orgmovies].mp4',15380
ls,15381
mpv 'Good-Boy-(2025)-S01-(Episode-1)-Hindi-Dubbed-Series--720p-[Orgmovies].mp4',15382
lsd,15383
pu; puu,15384
posting --version,15385
uv lis,15386
uv ,15387
uv -V,15388
uv -h,15389
uv tool list,15390
q,15391
ls,15392
ping -c 5 github.com ,15393
pu; puu,15394
ls,15395
pu; puu,15396
ping -c 5 github.com ,15397
cd nv,15398
v,15399
ls,15400
pwd,15401
ping -c 5 github.com ,15402
pu; puu,15403
fastfetch,15404
ls,15405
php --version,15406
pq | grep php,15407
ls,15408
pqi xgps,15409
pq | grep xgp,15410
pq | grep lua,15411
cd nv,15412
v,15413
pu; puu,15414
cd video temp,15415
cd ../extra/,15416
bash,15417
ls,15418
p,15419
ls,15420
cd ..,15421
ls,15422
rm -rf extra/,15423
ls,15424
z,15425
la,15426
cat .bash_history,15427
v .bash_history,15428
ls,15429
cat .bash_history,15430
ls,15431
ping -c 5 github.com ,15432
flutter --version,15433
flutter upgrade,15434
flutter --version,15435
dart --version,15436
ls,15437
cd apps,15438
ls,15439
flutter create UI-UX,15440
flutter create ui_ux,15441
ls,15442
cd ui_ux/,15443
ls,15444
flutter devices,15445
flutter run,15446
ls,15447
v,15448
ls,15449
z,15450
pu; puu,15451
ls,15452
pwd,15453
lsd,15454
node -v,15455
fastfetch,15456
pq | grep xg,15457
pq | grep ps,15458
pwd,15459
cd dot,15460
ls,15461
gs,15462
ga,15463
"gc ""Config: hypr""",15464
gp,15465
ls,15466
fp,15467
ls,15468
gs,15469
gp,15470
ls,15471
ping -c 5 github.com ,15472
pu; puu,15473
ls,15474
btop,15475
y,15476
ls,15477
p,15478
z,15479
history,15480
pss openvpn,15481
ls,15482
ping -c 5 github.com ,15483
pu; puu,15484
pqi mujs,15485
fastfetch,15486
cd nv,15487
v,15488
ls,15489
ping -c 5 github.com ,15490
pu; puu,15491
cd apps,15492
ls,15493
gcl https://github.com/RivaanRanawat/flutter-spotify-clone-tutorial.git,15494
ls,15495
pwd,15496
ls,15497
..,15498
ls,15499
cd python/,15500
LS,15501
ls,15502
cd apps,15503
ls,15504
flutter create todo,15505
cd todo/,15506
ls,15507
flutter pub add hive_ce hive-ce_flutter,15508
p,15509
flutter pub add hive_ce hive-ce_flutter,15510
flutter pub,15511
flutter pub add,15512
flutter pub add hive_ce hive_ce_flutter,15513
flutter pub add path_provider,15514
v,15515
ls,15516
.,15517
ls,15518
..,15519
ls,15520
cd todo/,15521
ls,15522
flutter run -d web-server,15523
ls,15524
flutter run -d web-server,15525
ls,15526
flutter config --enable-web,15527
ls,15528
flutter create .,15529
ls,15530
flutter run -d web-server,15531
ls,15532
flutter devices,15533
flutter emulators,15534
ls,15535
flutter run ,15536
v,15537
ls,15538
..,15539
ls,15540
rm -rf todo,15541
ls,15542
mkdir musicapp,15543
cd musicapp/,15544
ls,15545
mkdir client server,15546
ls,15547
cd client/,15548
ls,15549
p,15550
flutter create .,15551
ls,15552
cd apps,15553
ls,15554
y,15555
ls,15556
gi,15557
gs,15558
ga,15559
"gc ""auth pages added""",15560
gs,15561
v,15562
ls,15563
..,15564
ls,15565
du,15566
cd server/,15567
ls,15568
uv init .,15569
ls,15570
la,15571
uv venv .venv,15572
ls,15573
la,15574
uv add fastapi ,15575
v,15576
ls,15577
uv pip list,15578
ls,15579
uv pip list,15580
fastapi dev main.py,15581
uv pip install fastapi[standard],15582
fastfetch,15583
uv pip list,15584
uv pip list,15585
fastapi dev main.py,15586
exit,15587
v,15588
exit,15589
sh -i -c 'source .venv/bin/activate ; nu',15590
uv pip list,15591
fastfetch,15592
uv pip list,15593
ls,15594
cd video temp,15595
ls,15596
..,15597
ls,15598
tree,15599
sudo chmod 777 Other,15600
sudo chown rio:rio Other,15601
ls,15602
tree,15603
ls,15604
cd Other/,15605
ls,15606
tree,15607
mpv 'Kr/A-Flower-Aflame-(2016)-UNRATED-Movie--720p-[Orgmovies].mp4',15608
mpv 'Kr/Busty-College-Girl-2020-Korean-Full-Movie--720p-[Orgmovies].mp4',15609
rm -rf 'Kr/Busty-College-Girl-2020-Korean-Full-Movie--720p-[Orgmovies].mp4',15610
mpv 'Kr/Curse-of-the-Golden-Flower-2006-Hindi-Dubbed-Full-Movie--720p-[Orgmovies].mp4',15611
rm -rf 'Kr/Curse-of-the-Golden-Flower-2006-Hindi-Dubbed-Full-Movie--720p-[Orgmovies].mp4',15612
ls,15613
mpv 'Kr/Female-War_-A-Nasty-Deal-(2015)-UNRATED-Movie--720p-[Orgmovies].mp4',15614
cd Kr/,15615
ls,15616
mvp 'Happy-End-(1999)-UNRATED-Movie--720p-[Orgmovies].mp4',15617
mpv 'Happy-End-(1999)-UNRATED-Movie--720p-[Orgmovies].mp4',15618
ls,15619
mpv 'Ligaw-(2025)-VivaMax-Tagalog-Movie--720p-[Orgmovies].mp4',15620
ls,15621
rm -rf 'Ligaw-(2025)-VivaMax-Tagalog-Movie--720p-[Orgmovies].mp4',15622
ls,15623
mpv 'Purpose-of-Reunion-(2015)-Korean-Movie--720p-[Orgmovies].mp4',15624
mpv 'Sect-and-Infinite-Sex-(2024)-Korean-Movie--720p-[Orgmovies].mp4',15625
rm -rf 'Purpose-of-Reunion-(2015)-Korean-Movie--720p-[Orgmovies].mp4' 'Rather-Kill-Me-(2025)-UNRATED-Korean-Movie--720p-[Orgmovies].mp4' 'Sect-and-Infinite-Sex-(2024)-Korean-Movie--720p-[Orgmovies].mp4',15626
ls,15627
mpv '[saicord.com]_Natalie_(2010)_[Hindi_Dubbed]_480p.mp4',15628
mpv 'A-Flower-Aflame-(2016)-UNRATED-Movie--720p-[Orgmovies].mp4',15629
ls,15630
mpv `Sex Expert (2024) UNRATED Korean Movie 1080p HDRip(Mp4Moviez).mp4`,15631
rm -rf `Sex Expert (2024) UNRATED Korean Movie 1080p HDRip(Mp4Moviez).mp4`,15632
ls,15633
mpv 'You-Eat-Me-Eat-(2024)-Korean-Movie--720p-[Orgmovies].mp4',15634
rm -rf 'You-Eat-Me-Eat-(2024)-Korean-Movie--720p-[Orgmovies].mp4',15635
ls,15636
mpv 'Serve-the-People-(2022)-Korean-UNRATED-Movie--720p-[Orgmovies].mp4',15637
mpv 'Female-War_-A-Nasty-Deal-(2015)-UNRATED-Movie--720p-[Orgmovies].mp4',15638
ls,15639
..,15640
ls,15641
..,15642
ls,15643
sudo chmod 700 Other,15644
sudo chown root:root Other,15645
ls,15646
y,15647
ls,15648
q,15649
y,15650
ls,15651
cd Hindi/,15652
cd ../temp/,15653
ls,15654
mpv 'Fubar-(2025)-Season-2-Hindi-Dubbed-Complete-Series--720p-[Orgmovies].mp4',15655
ls,15656
rm -rf 'Fubar-(2025)-Season-2-Hindi-Dubbed-Complete-Series--720p-[Orgmovies].mp4',15657
ls,15658
mpv 'Good-Boy-(2025)-S01-(Episode-1)-Hindi-Dubbed-Series--720p-[Orgmovies].mp4',15659
mpv 'Good-Boy-(2025)-S01-(Episode-2)-Hindi-Dubbed-Series--720p-[Orgmovies].mp4',15660
mpv 'Good-Boy-(2025)-S01-(Episode-3)-Hindi-Dubbed-Series--720p-[Orgmovies].mp4',15661
mpv 'Good-Boy-(2025)-S01-(Episode-4)-Hindi-Dubbed-Series--720p-[Orgmovies].mp4',15662
mpv 'Good-Boy-(2025)-S01-(Episode-5)-Hindi-Dubbed-Series--720p-[Orgmovies].mp4',15663
mpv 'Good-Boy-(2025)-S01-(Episode-6)-Hindi-Dubbed-Series--720p-[Orgmovies].mp4',15664
mpv 'Good-Boy-(2025)-S01-(Episode-7)-Hindi-Dubbed-Series--720p-[Orgmovies].mp4',15665
ls,15666
rm -rf *.mp4,15667
ls,15668
..,15669
ls,15670
z Video/,15671
ls,15672
y,15673
ls,15674
mvp `Landing page with Tailwind CSS #1 - Header.mp4`,15675
mvp Landing page with Tailwind CSS #1 - Header.mp4,15676
mpv `Landing page with Tailwind CSS #1 - Header.mp4`,15677
mpv `Landing page with Tailwind CSS #2 - Hero section.mp4`,15678
..,15679
ls,15680
du,15681
z,15682
y,15683
ls,15684
z,15685
ls,15686
ping -c 5 github.com ,15687
pu; puu,15688
pwd,15689
cd nv,15690
v,15691
ls,15692
pwd,15693
lsd,15694
cd,15695
ls,15696
cal -y,15697
cal,15698
pwd,15699
lsd,15700
cd apps,15701
ls,15702
cd flutter-spotify-clone-tutorial/,15703
v,15704
ls,15705
ping -c 5 github.com ,15706
pu; puu,15707
ls,15708
fastfetch,15709
cd nv,15710
v,15711
fs,15712
ls,15713
pwd,15714
z,15715
la,15716
cd .sdk/,15717
ls,15718
java --version,15719
go --version,15720
node -v,15721
python --version,15722
cd Dow,15723
ls,15724
tar -xf dotnet-sdk-10.0.100-preview.5.25277.114-linux-x64.tar.gz,15725
ls,15726
y,15727
ls,15728
./dotnet --version,15729
./dotnet,15730
./dotnet --list-sdks,15731
